-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 04/01/2024 in LST
Location: Latitude  9.99   Longitude 99.84 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M
2024,2,23,12,947.08,28.11,81.36
2024,2,23,13,883.08,28.14,81.24
2024,2,23,14,824.28,28.15,81.22
2024,2,23,15,652.62,28.12,81.41
2024,2,23,16,429.5,28.09,81.43
2024,2,23,17,185.2,28.04,81.55
2024,2,23,18,11.12,28.0,81.77
2024,2,23,19,0.0,27.98,81.85
2024,2,23,20,0.0,27.99,81.76
2024,2,23,21,0.0,27.99,81.49
2024,2,23,22,0.0,27.99,81.19
2024,2,23,23,0.0,27.96,80.94
2024,2,24,0,0.0,27.94,80.5
2024,2,24,1,0.0,27.88,80.16
2024,2,24,2,0.0,27.84,79.85
2024,2,24,3,0.0,27.84,79.5
2024,2,24,4,0.0,27.86,79.1
2024,2,24,5,0.0,27.9,78.7
2024,2,24,6,4.18,27.97,78.31
2024,2,24,7,136.52,28.11,77.85
2024,2,24,8,370.77,28.24,77.57
2024,2,24,9,592.67,28.37,77.4
2024,2,24,10,781.92,28.45,77.58
2024,2,24,11,911.4,28.47,78.23
2024,2,24,12,943.42,28.45,79.02
2024,2,24,13,930.97,28.41,79.61
2024,2,24,14,822.47,28.37,80.14
2024,2,24,15,634.0,28.4,80.37
2024,2,24,16,414.15,28.45,80.25
2024,2,24,17,178.32,28.47,80.34
2024,2,24,18,11.38,28.49,80.25
2024,2,24,19,0.0,28.59,79.64
2024,2,24,20,0.0,28.66,78.97
2024,2,24,21,0.0,28.63,78.93
2024,2,24,22,0.0,28.52,79.11
2024,2,24,23,0.0,28.38,79.6
2024,2,25,0,0.0,28.24,80.25
2024,2,25,1,0.0,28.12,80.96
2024,2,25,2,0.0,28.03,81.67
2024,2,25,3,0.0,27.99,82.13
2024,2,25,4,0.0,27.97,82.15
2024,2,25,5,0.0,27.99,81.72
2024,2,25,6,4.38,28.03,81.21
2024,2,25,7,135.95,28.12,80.64
2024,2,25,8,361.58,28.2,80.4
2024,2,25,9,574.4,28.3,80.31
2024,2,25,10,769.47,28.37,80.36
2024,2,25,11,903.97,28.44,80.24
2024,2,25,12,950.6,28.48,80.1
2024,2,25,13,941.45,28.53,79.71
2024,2,25,14,809.38,28.58,79.25
2024,2,25,15,637.62,28.63,78.86
2024,2,25,16,416.42,28.63,78.94
2024,2,25,17,171.82,28.56,79.61
2024,2,25,18,10.75,28.47,80.43
2024,2,25,19,0.0,28.4,81.04
2024,2,25,20,0.0,28.33,81.43
2024,2,25,21,0.0,28.24,81.68
2024,2,25,22,0.0,28.2,81.67
2024,2,25,23,0.0,28.16,81.8
2024,2,26,0,0.0,28.11,81.9
2024,2,26,1,0.0,28.07,81.85
2024,2,26,2,0.0,28.06,81.67
2024,2,26,3,0.0,28.12,81.41
2024,2,26,4,0.0,28.2,81.22
2024,2,26,5,0.0,28.29,80.96
2024,2,26,6,4.07,28.38,80.71
2024,2,26,7,113.55,28.52,80.44
2024,2,26,8,297.52,28.63,80.47
2024,2,26,9,484.33,28.74,80.56
2024,2,26,10,641.45,28.8,80.72
2024,2,26,11,754.95,28.77,81.22
2024,2,26,12,806.72,28.71,81.71
2024,2,26,13,765.8,28.64,82.21
2024,2,26,14,705.72,28.57,82.58
2024,2,26,15,600.12,28.51,82.91
2024,2,26,16,387.62,28.45,83.19
2024,2,26,17,161.57,28.38,83.47
2024,2,26,18,10.38,28.31,83.69
2024,2,26,19,0.0,28.31,83.39
2024,2,26,20,0.0,28.35,82.59
2024,2,26,21,0.0,28.37,81.59
2024,2,26,22,0.0,28.35,80.58
2024,2,26,23,0.0,28.31,79.42
2024,2,27,0,0.0,28.23,78.42
2024,2,27,1,0.0,28.18,78.1
2024,2,27,2,0.0,28.16,78.57
2024,2,27,3,0.0,28.19,79.35
2024,2,27,4,0.0,28.22,79.73
2024,2,27,5,0.0,28.26,79.75
2024,2,27,6,4.22,28.31,79.73
2024,2,27,7,122.97,28.4,79.66
2024,2,27,8,334.95,28.5,79.62
2024,2,27,9,575.03,28.61,79.72
2024,2,27,10,732.35,28.65,80.22
2024,2,27,11,820.78,28.65,80.82
2024,2,27,12,841.25,28.64,81.11
2024,2,27,13,828.33,28.64,80.86
2024,2,27,14,738.8,28.64,80.35
2024,2,27,15,593.6,28.65,79.69
2024,2,27,16,347.17,28.67,79.15
2024,2,27,17,154.8,28.66,78.86
2024,2,27,18,10.88,28.62,78.8
2024,2,27,19,0.0,28.61,78.78
2024,2,27,20,0.0,28.58,78.88
2024,2,27,21,0.0,28.57,78.99
2024,2,27,22,0.0,28.55,79.31
2024,2,27,23,0.0,28.52,79.7
2024,2,28,0,0.0,28.5,80.07
2024,2,28,1,0.0,28.48,80.57
2024,2,28,2,0.0,28.42,81.23
2024,2,28,3,0.0,28.36,81.78
2024,2,28,4,0.0,28.3,82.06
2024,2,28,5,0.0,28.28,82.18
2024,2,28,6,4.6,28.34,81.99
2024,2,28,7,126.2,28.46,81.27
2024,2,28,8,339.67,28.6,80.34
2024,2,28,9,551.8,28.76,79.24
2024,2,28,10,724.8,28.88,78.58
2024,2,28,11,838.17,28.97,78.12
2024,2,28,12,909.45,29.04,77.66
2024,2,28,13,850.3,29.07,77.41
2024,2,28,14,777.5,29.05,77.67
2024,2,28,15,613.38,28.99,78.23
2024,2,28,16,399.48,28.92,78.7
2024,2,28,17,171.48,28.85,78.87
2024,2,28,18,11.52,28.8,78.89
2024,2,28,19,0.0,28.79,78.59
2024,2,28,20,0.0,28.82,78.04
2024,2,28,21,0.0,28.82,77.64
2024,2,28,22,0.0,28.83,77.33
2024,2,28,23,0.0,28.81,77.29
2024,2,29,0,0.0,28.77,77.4
2024,2,29,1,0.0,28.72,77.66
2024,2,29,2,0.0,28.65,78.14
2024,2,29,3,0.0,28.56,78.85
2024,2,29,4,0.0,28.45,79.67
2024,2,29,5,0.0,28.35,80.29
2024,2,29,6,4.93,28.28,80.63
2024,2,29,7,129.73,28.3,80.52
2024,2,29,8,337.4,28.38,80.0
2024,2,29,9,537.22,28.54,79.03
2024,2,29,10,729.15,28.66,78.21
2024,2,29,11,869.28,28.73,77.61
2024,2,29,12,902.97,28.75,77.2
2024,2,29,13,873.35,28.72,76.98
2024,2,29,14,790.85,28.66,77.06
2024,2,29,15,613.67,28.6,77.37
2024,2,29,16,383.4,28.54,77.77
2024,2,29,17,162.73,28.46,78.52
2024,2,29,18,10.55,28.38,79.46
2024,2,29,19,0.0,28.33,80.39
2024,2,29,20,0.0,28.28,81.15
2024,2,29,21,0.0,28.24,81.54
2024,2,29,22,0.0,28.17,81.84
2024,2,29,23,0.0,28.13,81.75
2024,3,1,0,0.0,28.06,81.65
2024,3,1,1,0.0,27.96,81.65
2024,3,1,2,0.0,27.89,81.51
2024,3,1,3,0.0,27.78,81.8
2024,3,1,4,0.0,27.7,82.37
2024,3,1,5,0.0,27.66,82.96
2024,3,1,6,5.0,27.67,83.63
2024,3,1,7,129.12,27.71,84.09
2024,3,1,8,353.12,27.8,84.37
2024,3,1,9,572.72,27.92,84.27
2024,3,1,10,730.65,28.09,83.4
2024,3,1,11,824.08,28.21,82.53
2024,3,1,12,831.92,28.31,81.95
2024,3,1,13,836.25,28.43,81.24
2024,3,1,14,758.15,28.53,80.5
2024,3,1,15,593.75,28.66,79.55
2024,3,1,16,363.52,28.76,79.01
2024,3,1,17,150.18,28.8,79.09
2024,3,1,18,10.0,28.81,79.28
2024,3,1,19,0.0,28.8,79.49
2024,3,1,20,0.0,28.75,79.7
2024,3,1,21,0.0,28.65,80.07
2024,3,1,22,0.0,28.53,80.3
2024,3,1,23,0.0,28.42,80.33
2024,3,2,0,0.0,28.33,80.21
2024,3,2,1,0.0,28.27,80.18
2024,3,2,2,0.0,28.22,80.48
2024,3,2,3,0.0,28.24,81.03
2024,3,2,4,0.0,28.28,81.51
2024,3,2,5,0.0,28.31,81.99
2024,3,2,6,4.53,28.29,82.62
2024,3,2,7,107.57,28.23,83.25
2024,3,2,8,291.92,28.19,83.62
2024,3,2,9,538.83,28.18,83.86
2024,3,2,10,559.92,28.17,84.05
2024,3,2,11,703.58,28.18,83.93
2024,3,2,12,727.67,28.28,83.18
2024,3,2,13,738.8,28.45,81.81
2024,3,2,14,664.22,28.6,80.35
2024,3,2,15,544.25,28.73,79.39
2024,3,2,16,348.6,28.82,78.77
2024,3,2,17,152.07,28.83,78.62
2024,3,2,18,10.52,28.8,78.75
2024,3,2,19,0.0,28.75,78.95
2024,3,2,20,0.0,28.72,78.99
2024,3,2,21,0.0,28.67,78.98
2024,3,2,22,0.0,28.62,78.94
2024,3,2,23,0.0,28.54,79.05
2024,3,3,0,0.0,28.43,79.34
2024,3,3,1,0.0,28.32,79.7
2024,3,3,2,0.0,28.22,80.24
2024,3,3,3,0.0,28.18,80.69
2024,3,3,4,0.0,28.15,81.13
2024,3,3,5,0.0,28.16,81.31
2024,3,3,6,4.38,28.15,81.62
2024,3,3,7,90.8,28.12,81.99
2024,3,3,8,266.6,28.08,82.28
2024,3,3,9,449.52,28.06,82.51
2024,3,3,10,544.85,28.05,82.56
2024,3,3,11,681.58,28.05,82.43
2024,3,3,12,778.75,28.13,81.98
2024,3,3,13,764.6,28.22,81.52
2024,3,3,14,726.33,28.3,81.28
2024,3,3,15,562.6,28.36,81.28
2024,3,3,16,355.2,28.39,81.78
2024,3,3,17,141.12,28.39,82.62
2024,3,3,18,9.68,28.36,83.5
2024,3,3,19,0.0,28.35,84.14
2024,3,3,20,0.0,28.37,84.31
2024,3,3,21,0.0,28.44,84.01
2024,3,3,22,0.0,28.51,83.34
2024,3,3,23,0.0,28.54,82.77
2024,3,4,0,0.0,28.53,82.43
2024,3,4,1,0.0,28.47,82.62
2024,3,4,2,0.0,28.4,82.96
2024,3,4,3,0.0,28.35,83.14
2024,3,4,4,0.0,28.34,82.9
2024,3,4,5,0.0,28.4,82.39
2024,3,4,6,5.6,28.47,81.9
2024,3,4,7,126.62,28.59,81.03
2024,3,4,8,334.95,28.7,80.21
2024,3,4,9,537.62,28.82,79.33
2024,3,4,10,688.4,28.88,78.7
2024,3,4,11,841.5,28.88,78.34
2024,3,4,12,933.08,28.85,78.21
2024,3,4,13,888.88,28.81,78.37
2024,3,4,14,772.0,28.8,78.42
2024,3,4,15,573.75,28.76,78.8
2024,3,4,16,379.73,28.7,79.35
2024,3,4,17,156.35,28.61,80.02
2024,3,4,18,10.4,28.5,80.89
2024,3,4,19,0.0,28.44,81.44
2024,3,4,20,0.0,28.39,81.75
2024,3,4,21,0.0,28.32,81.97
2024,3,4,22,0.0,28.27,81.73
2024,3,4,23,0.0,28.19,81.26
2024,3,5,0,0.0,28.09,80.43
2024,3,5,1,0.0,28.01,79.7
2024,3,5,2,0.0,27.97,79.3
2024,3,5,3,0.0,27.97,79.12
2024,3,5,4,0.0,27.99,79.08
2024,3,5,5,0.0,28.01,79.09
2024,3,5,6,5.78,28.05,78.87
2024,3,5,7,126.8,28.1,78.6
2024,3,5,8,344.2,28.19,78.56
2024,3,5,9,551.1,28.27,78.94
2024,3,5,10,764.65,28.33,79.57
2024,3,5,11,869.72,28.3,80.26
2024,3,5,12,899.0,28.29,80.5
2024,3,5,13,842.62,28.29,80.56
2024,3,5,14,806.72,28.27,80.6
2024,3,5,15,625.95,28.27,80.45
2024,3,5,16,403.6,28.3,80.35
2024,3,5,17,167.27,28.36,80.28
2024,3,5,18,10.57,28.41,80.35
2024,3,5,19,0.0,28.47,80.28
2024,3,5,20,0.0,28.55,80.02
2024,3,5,21,0.0,28.57,79.82
2024,3,5,22,0.0,28.55,79.86
2024,3,5,23,0.0,28.5,79.84
2024,3,6,0,0.0,28.42,79.59
2024,3,6,1,0.0,28.34,79.19
2024,3,6,2,0.0,28.29,79.04
2024,3,6,3,0.0,28.3,79.02
2024,3,6,4,0.0,28.32,79.43
2024,3,6,5,0.0,28.35,79.79
2024,3,6,6,6.0,28.37,80.22
2024,3,6,7,118.32,28.46,79.96
2024,3,6,8,321.48,28.58,79.32
2024,3,6,9,530.4,28.73,78.39
2024,3,6,10,688.6,28.84,77.19
2024,3,6,11,818.5,28.9,75.68
2024,3,6,12,921.4,28.99,73.96
2024,3,6,13,820.7,29.07,72.5
2024,3,6,14,691.42,29.11,71.57
2024,3,6,15,562.3,29.13,71.26
2024,3,6,16,354.05,29.1,71.65
2024,3,6,17,142.35,29.07,72.44
2024,3,6,18,9.9,28.98,73.92
2024,3,6,19,0.0,28.94,75.24
2024,3,6,20,0.0,28.91,76.39
2024,3,6,21,0.0,28.87,76.91
2024,3,6,22,0.0,28.82,77.1
2024,3,6,23,0.0,28.76,77.1
2024,3,7,0,0.0,28.68,77.29
2024,3,7,1,0.0,28.62,77.7
2024,3,7,2,0.0,28.59,78.2
2024,3,7,3,0.0,28.61,78.5
2024,3,7,4,0.0,28.63,78.65
2024,3,7,5,0.0,28.66,78.34
2024,3,7,6,5.82,28.7,77.92
2024,3,7,7,130.12,28.77,77.39
2024,3,7,8,346.75,28.86,76.76
2024,3,7,9,551.0,28.98,75.9
2024,3,7,10,750.83,29.07,75.08
2024,3,7,11,912.33,29.14,74.06
2024,3,7,12,951.3,29.2,72.89
2024,3,7,13,945.53,29.24,71.61
2024,3,7,14,823.5,29.25,71.04
2024,3,7,15,641.58,29.26,70.93
2024,3,7,16,405.17,29.27,72.0
2024,3,7,17,167.7,29.26,74.05
2024,3,7,18,10.8,29.24,75.94
2024,3,7,19,0.0,29.22,77.3
2024,3,7,20,0.0,29.21,78.11
2024,3,7,21,0.0,29.15,78.81
2024,3,7,22,0.0,29.05,79.27
2024,3,7,23,0.0,28.94,79.48
2024,3,8,0,0.0,28.83,79.42
2024,3,8,1,0.0,28.72,79.67
2024,3,8,2,0.0,28.64,80.37
2024,3,8,3,0.0,28.59,81.32
2024,3,8,4,0.0,28.58,81.77
2024,3,8,5,0.0,28.59,81.59
2024,3,8,6,5.65,28.61,81.02
2024,3,8,7,104.7,28.65,80.25
2024,3,8,8,279.38,28.69,79.52
2024,3,8,9,472.4,28.77,79.07
2024,3,8,10,620.72,28.86,78.91
2024,3,8,11,722.53,28.92,79.28
2024,3,8,12,701.12,28.94,79.96
2024,3,8,13,618.92,28.93,80.97
2024,3,8,14,527.3,28.93,81.79
2024,3,8,15,409.15,28.93,82.35
2024,3,8,16,247.8,28.95,82.57
2024,3,8,17,102.72,28.95,82.8
2024,3,8,18,6.7,28.95,83.05
2024,3,8,19,0.0,29.0,82.87
2024,3,8,20,0.0,29.05,82.49
2024,3,8,21,0.0,29.08,82.0
2024,3,8,22,0.0,29.1,81.25
2024,3,8,23,0.0,29.08,80.59
2024,3,9,0,0.0,29.05,79.82
2024,3,9,1,0.0,29.02,79.04
2024,3,9,2,0.0,29.0,78.35
2024,3,9,3,0.0,29.0,77.76
2024,3,9,4,0.0,29.0,77.37
2024,3,9,5,0.0,29.04,76.94
2024,3,9,6,5.38,29.09,76.7
2024,3,9,7,110.38,29.18,76.59
2024,3,9,8,299.98,29.24,76.89
2024,3,9,9,511.52,29.31,77.11
2024,3,9,10,652.7,29.35,77.31
2024,3,9,11,752.1,29.34,77.62
2024,3,9,12,869.2,29.32,77.72
2024,3,9,13,834.75,29.29,77.63
2024,3,9,14,664.58,29.27,77.47
2024,3,9,15,487.98,29.24,77.5
2024,3,9,16,312.2,29.2,77.61
2024,3,9,17,133.18,29.16,77.83
2024,3,9,18,10.6,29.11,78.11
2024,3,9,19,0.0,29.09,78.23
2024,3,9,20,0.0,29.08,78.29
2024,3,9,21,0.0,29.04,78.43
2024,3,9,22,0.0,28.98,78.62
2024,3,9,23,0.0,28.88,79.01
2024,3,10,0,0.0,28.77,79.34
2024,3,10,1,0.0,28.71,79.82
2024,3,10,2,0.0,28.67,80.75
2024,3,10,3,0.0,28.67,81.56
2024,3,10,4,0.0,28.69,81.95
2024,3,10,5,0.0,28.73,81.59
2024,3,10,6,7.15,28.8,80.83
2024,3,10,7,125.57,28.93,79.66
2024,3,10,8,336.35,29.03,78.47
2024,3,10,9,554.0,29.12,77.47
2024,3,10,10,715.47,29.19,76.97
2024,3,10,11,808.7,29.22,76.95
2024,3,10,12,777.58,29.23,77.16
2024,3,10,13,715.58,29.2,77.59
2024,3,10,14,615.0,29.17,77.95
2024,3,10,15,477.42,29.16,78.26
2024,3,10,16,298.92,29.16,78.47
2024,3,10,17,115.2,29.14,78.58
2024,3,10,18,9.27,29.14,78.47
2024,3,10,19,0.0,29.13,78.3
2024,3,10,20,0.0,29.1,78.24
2024,3,10,21,0.0,29.03,78.35
2024,3,10,22,0.0,28.94,78.4
2024,3,10,23,0.0,28.87,78.26
2024,3,11,0,0.0,28.81,78.06
2024,3,11,1,0.0,28.76,77.85
2024,3,11,2,0.0,28.72,77.8
2024,3,11,3,0.0,28.71,78.01
2024,3,11,4,0.0,28.65,78.54
2024,3,11,5,0.0,28.57,79.3
2024,3,11,6,6.68,28.5,80.13
2024,3,11,7,122.18,28.43,80.8
2024,3,11,8,337.42,28.36,81.51
2024,3,11,9,577.22,28.3,82.12
2024,3,11,10,730.75,28.26,82.44
2024,3,11,11,830.8,28.22,82.46
2024,3,11,12,844.95,28.22,81.93
2024,3,11,13,787.25,28.24,81.09
2024,3,11,14,642.42,28.32,79.9
2024,3,11,15,491.92,28.44,78.77
2024,3,11,16,318.83,28.54,77.89
2024,3,11,17,135.25,28.61,77.47
2024,3,11,18,10.5,28.66,77.29
2024,3,11,19,0.0,28.69,77.3
2024,3,11,20,0.0,28.71,77.16
2024,3,11,21,0.0,28.67,77.1
2024,3,11,22,0.0,28.59,77.09
2024,3,11,23,0.0,28.5,77.22
2024,3,12,0,0.0,28.39,77.65
2024,3,12,1,0.0,28.29,78.04
2024,3,12,2,0.0,28.22,78.15
2024,3,12,3,0.0,28.17,77.91
2024,3,12,4,0.0,28.17,77.47
2024,3,12,5,0.0,28.18,77.17
2024,3,12,6,5.72,28.23,77.01
2024,3,12,7,116.85,28.32,76.75
2024,3,12,8,307.85,28.41,76.68
2024,3,12,9,544.25,28.51,76.4
2024,3,12,10,705.45,28.56,76.33
2024,3,12,11,832.6,28.58,76.21
2024,3,12,12,833.78,28.58,75.78
2024,3,12,13,849.4,28.57,75.27
2024,3,12,14,705.85,28.58,74.76
2024,3,12,15,560.12,28.59,74.32
2024,3,12,16,359.48,28.64,73.94
2024,3,12,17,142.32,28.69,73.9
2024,3,12,18,10.05,28.69,74.1
2024,3,12,19,0.0,28.66,74.27
2024,3,12,20,0.0,28.64,74.23
2024,3,12,21,0.0,28.6,74.14
2024,3,12,22,0.0,28.54,74.24
2024,3,12,23,0.0,28.47,74.57
2024,3,13,0,0.0,28.4,74.79
2024,3,13,1,0.0,28.31,74.89
2024,3,13,2,0.0,28.27,74.94
2024,3,13,3,0.0,28.26,74.92
2024,3,13,4,0.0,28.26,74.84
2024,3,13,5,0.0,28.26,74.99
2024,3,13,6,8.02,28.27,75.49
2024,3,13,7,132.3,28.33,75.77
2024,3,13,8,351.52,28.43,75.8
2024,3,13,9,570.5,28.58,75.29
2024,3,13,10,721.62,28.71,74.62
2024,3,13,11,806.88,28.8,73.76
2024,3,13,12,849.53,28.84,73.25
2024,3,13,13,794.05,28.84,73.18
2024,3,13,14,632.2,28.82,73.53
2024,3,13,15,491.5,28.79,74.15
2024,3,13,16,304.23,28.8,74.9
2024,3,13,17,121.62,28.81,75.8
2024,3,13,18,9.62,28.82,76.62
2024,3,13,19,0.0,28.83,77.22
2024,3,13,20,0.0,28.86,77.33
2024,3,13,21,0.0,28.88,77.19
2024,3,13,22,0.0,28.89,76.92
2024,3,13,23,0.0,28.88,76.63
2024,3,14,0,0.0,28.86,76.4
2024,3,14,1,0.0,28.82,76.42
2024,3,14,2,0.0,28.8,76.27
2024,3,14,3,0.0,28.74,76.36
2024,3,14,4,0.0,28.71,76.04
2024,3,14,5,0.0,28.71,75.26
2024,3,14,6,6.8,28.73,74.49
2024,3,14,7,133.68,28.81,73.55
2024,3,14,8,349.67,28.94,72.33
2024,3,14,9,567.5,29.12,70.72
2024,3,14,10,753.9,29.25,69.84
2024,3,14,11,866.72,29.3,69.99
2024,3,14,12,908.28,29.27,70.47
2024,3,14,13,869.33,29.23,70.84
2024,3,14,14,783.3,29.18,71.36
2024,3,14,15,610.35,29.15,72.02
2024,3,14,16,372.52,29.15,72.54
2024,3,14,17,147.25,29.17,73.18
2024,3,14,18,9.68,29.2,73.87
2024,3,14,19,0.0,29.24,74.65
2024,3,14,20,0.0,29.28,75.16
2024,3,14,21,0.0,29.31,75.58
2024,3,14,22,0.0,29.29,75.96
2024,3,14,23,0.0,29.24,76.09
2024,3,15,0,0.0,29.17,76.04
2024,3,15,1,0.0,29.1,75.86
2024,3,15,2,0.0,29.03,75.82
2024,3,15,3,0.0,28.95,76.24
2024,3,15,4,0.0,28.89,76.87
2024,3,15,5,0.0,28.86,77.42
2024,3,15,6,8.95,28.89,77.45
2024,3,15,7,141.32,28.99,77.13
2024,3,15,8,365.65,29.13,76.48
2024,3,15,9,592.62,29.33,75.44
2024,3,15,10,765.3,29.47,74.3
2024,3,15,11,893.75,29.53,73.59
2024,3,15,12,889.78,29.52,73.61
2024,3,15,13,838.9,29.47,74.19
2024,3,15,14,795.88,29.37,75.26
2024,3,15,15,618.78,29.28,76.39
2024,3,15,16,390.62,29.22,77.55
2024,3,15,17,153.7,29.17,78.69
2024,3,15,18,9.88,29.1,80.04
2024,3,15,19,0.0,29.05,81.08
2024,3,15,20,0.0,29.0,81.76
2024,3,15,21,0.0,28.96,82.11
2024,3,15,22,0.0,28.92,82.27
2024,3,15,23,0.0,28.88,82.25
2024,3,16,0,0.0,28.85,81.97
2024,3,16,1,0.0,28.8,81.75
2024,3,16,2,0.0,28.75,81.52
2024,3,16,3,0.0,28.72,81.09
2024,3,16,4,0.0,28.68,80.69
2024,3,16,5,0.0,28.67,80.24
2024,3,16,6,8.57,28.67,79.9
2024,3,16,7,133.4,28.74,79.32
2024,3,16,8,354.95,28.84,78.77
2024,3,16,9,591.45,29.01,77.84
2024,3,16,10,762.7,29.12,77.44
2024,3,16,11,879.08,29.17,77.26
2024,3,16,12,990.05,29.18,77.11
2024,3,16,13,900.35,29.13,77.22
2024,3,16,14,834.92,29.05,77.46
2024,3,16,15,662.47,28.97,77.71
2024,3,16,16,432.48,28.92,77.61
2024,3,16,17,184.5,28.88,77.45
2024,3,16,18,12.1,28.83,77.41
2024,3,16,19,0.0,28.82,77.15
2024,3,16,20,0.0,28.79,76.7
2024,3,16,21,0.0,28.77,75.95
2024,3,16,22,0.0,28.72,75.29
2024,3,16,23,0.0,28.65,74.72
2024,3,17,0,0.0,28.55,74.17
2024,3,17,1,0.0,28.46,73.47
2024,3,17,2,0.0,28.43,72.68
2024,3,17,3,0.0,28.44,72.54
2024,3,17,4,0.0,28.46,72.9
2024,3,17,5,0.0,28.46,73.74
2024,3,17,6,10.1,28.48,74.92
2024,3,17,7,161.4,28.58,75.87
2024,3,17,8,393.58,28.69,76.61
2024,3,17,9,608.05,28.8,76.96
2024,3,17,10,803.05,28.88,77.33
2024,3,17,11,914.85,28.89,77.68
2024,3,17,12,947.42,28.87,77.9
2024,3,17,13,900.92,28.86,77.91
2024,3,17,14,815.0,28.81,78.2
2024,3,17,15,613.95,28.76,78.51
2024,3,17,16,389.67,28.7,79.14
2024,3,17,17,159.93,28.63,80.02
2024,3,17,18,10.98,28.54,81.04
2024,3,17,19,0.0,28.48,81.74
2024,3,17,20,0.0,28.45,81.93
2024,3,17,21,0.0,28.39,81.96
2024,3,17,22,0.0,28.34,81.82
2024,3,17,23,0.0,28.28,81.57
2024,3,18,0,0.0,28.25,81.08
2024,3,18,1,0.0,28.21,80.6
2024,3,18,2,0.0,28.22,79.81
2024,3,18,3,0.0,28.25,79.07
2024,3,18,4,0.0,28.27,78.37
2024,3,18,5,0.0,28.31,77.8
2024,3,18,6,10.27,28.38,77.27
2024,3,18,7,157.95,28.5,76.55
2024,3,18,8,391.9,28.66,75.65
2024,3,18,9,598.8,28.83,74.74
2024,3,18,10,781.2,28.97,74.11
2024,3,18,11,905.17,29.06,73.74
2024,3,18,12,940.12,29.12,73.62
2024,3,18,13,907.95,29.14,74.05
2024,3,18,14,795.97,29.13,74.9
2024,3,18,15,601.1,29.1,76.02
2024,3,18,16,383.35,29.07,77.3
2024,3,18,17,157.32,29.02,78.59
2024,3,18,18,10.45,28.94,79.76
2024,3,18,19,0.0,28.88,80.53
2024,3,18,20,0.0,28.83,80.84
2024,3,18,21,0.0,28.74,81.14
2024,3,18,22,0.0,28.65,81.16
2024,3,18,23,0.0,28.56,81.06
2024,3,19,0,0.0,28.49,80.94
2024,3,19,1,0.0,28.44,80.72
2024,3,19,2,0.0,28.44,80.39
2024,3,19,3,0.0,28.44,80.24
2024,3,19,4,0.0,28.45,80.12
2024,3,19,5,0.0,28.47,80.13
2024,3,19,6,9.95,28.47,80.55
2024,3,19,7,146.77,28.56,80.56
2024,3,19,8,360.98,28.63,80.34
2024,3,19,9,576.35,28.73,79.8
2024,3,19,10,805.53,28.76,79.59
2024,3,19,11,925.4,28.76,79.37
2024,3,19,12,976.2,28.77,78.91
2024,3,19,13,908.5,28.75,78.53
2024,3,19,14,792.78,28.72,78.18
2024,3,19,15,605.15,28.69,77.96
2024,3,19,16,382.85,28.66,77.93
2024,3,19,17,151.1,28.67,78.03
2024,3,19,18,9.75,28.63,78.69
2024,3,19,19,0.0,28.6,79.37
2024,3,19,20,0.0,28.55,80.01
2024,3,19,21,0.0,28.5,80.48
2024,3,19,22,0.0,28.43,80.89
2024,3,19,23,0.0,28.37,81.32
2024,3,20,0,0.0,28.35,81.74
2024,3,20,1,0.0,28.32,82.17
2024,3,20,2,0.0,28.32,82.21
2024,3,20,3,0.0,28.35,81.81
2024,3,20,4,0.0,28.41,81.14
2024,3,20,5,0.0,28.43,80.55
2024,3,20,6,9.27,28.52,79.94
2024,3,20,7,127.28,28.69,78.94
2024,3,20,8,310.33,28.85,77.71
2024,3,20,9,532.75,29.03,76.3
2024,3,20,10,742.12,29.18,74.94
2024,3,20,11,851.17,29.26,74.07
2024,3,20,12,962.05,29.25,73.94
2024,3,20,13,921.12,29.19,74.42
2024,3,20,14,795.3,29.11,75.15
2024,3,20,15,600.85,29.01,75.99
2024,3,20,16,379.7,28.88,77.03
2024,3,20,17,152.1,28.76,77.95
2024,3,20,18,9.85,28.65,78.73
2024,3,20,19,0.0,28.59,79.09
2024,3,20,20,0.0,28.51,79.33
2024,3,20,21,0.0,28.44,79.34
2024,3,20,22,0.0,28.39,79.2
2024,3,20,23,0.0,28.4,79.04
2024,3,21,0,0.0,28.38,79.24
2024,3,21,1,0.0,28.28,79.86
2024,3,21,2,0.0,28.16,80.38
2024,3,21,3,0.0,28.02,80.94
2024,3,21,4,0.0,27.95,81.49
2024,3,21,5,0.0,27.93,81.95
2024,3,21,6,11.45,27.91,82.62
2024,3,21,7,161.38,27.93,83.08
2024,3,21,8,389.9,27.96,83.23
2024,3,21,9,611.6,28.06,82.66
2024,3,21,10,789.65,28.2,81.36
2024,3,21,11,912.62,28.39,79.48
2024,3,21,12,946.8,28.56,77.98
2024,3,21,13,887.53,28.72,76.82
